motion_id,genre,situation,duration,nearest_motion,dtw_deg,aligned_deg,same_genre
gKR_sBM_cAll_d30_mKR2_ch05,KR,BM,9.583333333333334,gBR_sBM_cAll_d04_mBR0_ch05,24.2973,38.3523,False
gKR_sBM_cAll_d30_mKR2_ch06,KR,BM,9.583333333333334,gKR_sBM_cAll_d28_mKR0_ch02,11.9735,14.8514,True
gKR_sBM_cAll_d30_mKR2_ch07,KR,BM,9.583333333333334,gHO_sBM_cAll_d20_mHO5_ch01,21.7358,28.5987,False
gKR_sBM_cAll_d30_mKR2_ch08,KR,BM,9.583333333333334,gJB_sBM_cAll_d08_mJB5_ch10,26.3072,37.1866,False
gKR_sBM_cAll_d30_mKR2_ch09,KR,BM,9.583333333333334,gJB_sBM_cAll_d07_mJB2_ch01,25.073,28.4628,False
gKR_sBM_cAll_d30_mKR2_ch10,KR,BM,9.583333333333334,gKR_sBM_cAll_d28_mKR2_ch10,15.0377,20.2445,True
gKR_sBM_cAll_d30_mKR3_ch01,KR,BM,8.716666666666667,gKR_sBM_cAll_d30_mKR2_ch01,19.2944,24.2194,True
gKR_sBM_cAll_d30_mKR3_ch02,KR,BM,8.716666666666667,gKR_sBM_cAll_d30_mKR4_ch02,13.4802,13.7451,True
gKR_sBM_cAll_d30_mKR4_ch01,KR,BM,7.983333333333333,gKR_sBM_cAll_d28_mKR2_ch01,16.2056,22.7668,True
gKR_sBM_cAll_d30_mKR4_ch02,KR,BM,7.983333333333333,gKR_sBM_cAll_d30_mKR3_ch02,13.4802,13.7451,True
gKR_sFM_cAll_d28_mKR2_ch03,KR,FM,38.35,gKR_sBM_cAll_d30_mKR2_ch10,26.601,34.4565,True
gKR_sFM_cAll_d29_mKR2_ch10,KR,FM,38.35,gHO_sBM_cAll_d20_mHO4_ch01,27.1958,33.389,False
gKR_sFM_cAll_d30_mKR2_ch17,KR,FM,38.35,gLO_sBM_cAll_d14_mLO1_ch02,41.5937,52.0842,False
gLH_sBM_cAll_d16_mLH0_ch01,LH,BM,11.983333333333333,gLH_sBM_cAll_d16_mLH0_ch02,10.9406,11.6994,True
gLH_sBM_cAll_d16_mLH0_ch02,LH,BM,11.983333333333333,gLH_sBM_cAll_d16_mLH0_ch01,10.9406,11.6994,True
gLH_sBM_cAll_d16_mLH1_ch01,LH,BM,10.65,gLH_sBM_cAll_d16_mLH2_ch01,12.7933,14.5601,True
gLH_sBM_cAll_d16_mLH1_ch02,LH,BM,10.65,gLH_sBM_cAll_d17_mLH1_ch02,17.1899,18.7304,True
gLH_sBM_cAll_d16_mLH2_ch01,LH,BM,9.583333333333334,gLH_sBM_cAll_d16_mLH1_ch01,12.7933,14.5601,True
gLH_sBM_cAll_d16_mLH2_ch02,LH,BM,9.583333333333334,gLH_sBM_cAll_d16_mLH1_ch02,23.4692,25.1229,True
gLH_sBM_cAll_d16_mLH3_ch01,LH,BM,8.716666666666667,gMH_sBM_cAll_d23_mMH4_ch01,25.0342,32.4124,False
gLH_sBM_cAll_d16_mLH3_ch02,LH,BM,8.716666666666667,gLH_sBM_cAll_d18_mLH3_ch01,25.7738,37.3246,True
gLH_sBM_cAll_d17_mLH0_ch01,LH,BM,11.983333333333333,gLH_sBM_cAll_d17_mLH1_ch01,23.7889,28.5829,True
gLH_sBM_cAll_d17_mLH0_ch02,LH,BM,11.983333333333333,gLH_sBM_cAll_d17_mLH4_ch02,15.7377,16.4331,True
gLH_sBM_cAll_d17_mLH1_ch01,LH,BM,10.65,gLH_sBM_cAll_d17_mLH4_ch01,19.5657,24.6354,True
gLH_sBM_cAll_d17_mLH1_ch02,LH,BM,10.65,gLH_sBM_cAll_d17_mLH4_ch02,12.609,13.9723,True
gLH_sBM_cAll_d17_mLH4_ch01,LH,BM,7.983333333333333,gLH_sBM_cAll_d17_mLH1_ch01,19.5657,24.6354,True
gLH_sBM_cAll_d17_mLH4_ch02,LH,BM,7.983333333333333,gLH_sBM_cAll_d17_mLH5_ch02,8.7332,10.3074,True
gLH_sBM_cAll_d17_mLH4_ch03,LH,BM,7.983333333333333,gLH_sBM_cAll_d17_mLH4_ch02,15.3274,23.8864,True
gLH_sBM_cAll_d17_mLH4_ch04,LH,BM,7.983333333333333,gPO_sBM_cAll_d11_mPO4_ch02,15.8291,25.3609,False
gLH_sBM_cAll_d17_mLH4_ch05,LH,BM,7.983333333333333,gHO_sBM_cAll_d20_mHO5_ch02,15.2683,23.0539,False
gLH_sBM_cAll_d17_mLH4_ch06,LH,BM,7.983333333333333,gPO_sBM_cAll_d10_mPO2_ch02,17.0514,24.1591,False
gLH_sBM_cAll_d17_mLH4_ch07,LH,BM,7.983333333333333,gLH_sBM_cAll_d17_mLH4_ch02,17.026,24.6118,True
gLH_sBM_cAll_d17_mLH4_ch08,LH,BM,7.983333333333333,gKR_sBM_cAll_d28_mKR0_ch02,8.9211,9.7652,False
gLH_sBM_cAll_d17_mLH4_ch09,LH,BM,7.983333333333333,gPO_sBM_cAll_d11_mPO4_ch02,15.4999,17.0134,False
gLH_sBM_cAll_d17_mLH4_ch10,LH,BM,7.983333333333333,gLH_sBM_cAll_d17_mLH4_ch08,9.5434,10.9544,True
gLH_sBM_cAll_d17_mLH5_ch01,LH,BM,7.366666666666666,gHO_sBM_cAll_d21_mHO5_ch05,23.6678,30.6225,False
gLH_sBM_cAll_d17_mLH5_ch02,LH,BM,7.366666666666666,gLH_sBM_cAll_d17_mLH4_ch02,8.7332,10.3074,True
gLH_sBM_cAll_d18_mLH2_ch01,LH,BM,9.583333333333334,gLH_sBM_cAll_d17_mLH1_ch02,18.1691,21.4729,True
gLH_sBM_cAll_d18_mLH2_ch02,LH,BM,9.583333333333334,gPO_sBM_cAll_d11_mPO4_ch02,15.8817,19.5566,False
gLH_sBM_cAll_d18_mLH3_ch01,LH,BM,8.716666666666667,gLH_sBM_cAll_d16_mLH1_ch02,21.9375,24.1777,True
gLH_sBM_cAll_d18_mLH3_ch02,LH,BM,8.716666666666667,gLH_sBM_cAll_d18_mLH4_ch02,16.0083,17.657,True
gLH_sBM_cAll_d18_mLH4_ch01,LH,BM,7.983333333333333,gLH_sBM_cAll_d18_mLH3_ch01,23.2574,26.8632,True
gLH_sBM_cAll_d18_mLH4_ch02,LH,BM,7.983333333333333,gLH_sBM_cAll_d18_mLH3_ch02,16.0083,17.657,True
gLH_sBM_cAll_d18_mLH4_ch03,LH,BM,7.983333333333333,gLH_sBM_cAll_d17_mLH4_ch03,17.5324,25.4155,True
gLH_sBM_cAll_d18_mLH4_ch04,LH,BM,7.983333333333333,gLH_sBM_cAll_d18_mLH4_ch08,18.0073,25.2032,True
gLH_sBM_cAll_d18_mLH4_ch05,LH,BM,7.983333333333333,gLH_sBM_cAll_d18_mLH4_ch08,17.5036,24.4716,True
gLH_sBM_cAll_d18_mLH4_ch06,LH,BM,7.983333333333333,gKR_sBM_cAll_d30_mKR2_ch02,20.2552,24.8941,False
gLH_sBM_cAll_d18_mLH4_ch07,LH,BM,7.983333333333333,gPO_sBM_cAll_d10_mPO1_ch03,18.9896,24.4593,False
gLH_sBM_cAll_d18_mLH4_ch08,LH,BM,7.983333333333333,gHO_sBM_cAll_d19_mHO2_ch02,16.6518,21.5461,False
gLH_sBM_cAll_d18_mLH4_ch09,LH,BM,7.983333333333333,gLH_sBM_cAll_d17_mLH4_ch09,18.2591,20.2264,True
gLH_sBM_cAll_d18_mLH4_ch10,LH,BM,7.983333333333333,gLH_sBM_cAll_d17_mLH4_ch10,18.9534,19.3007,True
gLH_sBM_cAll_d18_mLH5_ch01,LH,BM,7.366666666666666,gLH_sBM_cAll_d18_mLH2_ch01,23.2551,25.5285,True
gLH_sBM_cAll_d18_mLH5_ch02,LH,BM,7.366666666666666,gLH_sBM_cAll_d18_mLH4_ch02,19.3564,20.5713,True
gLH_sFM_cAll_d16_mLH4_ch05,LH,FM,31.966666666666665,gLH_sBM_cAll_d18_mLH4_ch08,24.7636,31.5659,True
gLH_sFM_cAll_d17_mLH4_ch12,LH,FM,31.966666666666665,gLO_sBM_cAll_d13_mLO2_ch06,39.394,52.5532,False
gLH_sFM_cAll_d18_mLH4_ch19,LH,FM,31.966666666666665,gPO_sBM_cAll_d10_mPO2_ch02,27.6962,33.1065,False
gLO_sBM_cAll_d13_mLO0_ch01,LO,BM,11.983333333333333,gLO_sBM_cAll_d13_mLO2_ch01,7.557,9.1414,True
gLO_sBM_cAll_d13_mLO0_ch02,LO,BM,11.983333333333333,gLO_sBM_cAll_d13_mLO1_ch02,8.7937,10.4703,True
gLO_sBM_cAll_d13_mLO1_ch01,LO,BM,10.65,gLO_sBM_cAll_d13_mLO2_ch01,8.3775,9.1627,True
gLO_sBM_cAll_d13_mLO1_ch02,LO,BM,10.65,gLO_sBM_cAll_d13_mLO3_ch02,7.9197,9.2124,True
gLO_sBM_cAll_d13_mLO2_ch01,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO4_ch01,7.4047,7.7885,True
gLO_sBM_cAll_d13_mLO2_ch02,LO,BM,9.583333333333334,gLO_sBM_cAll_d13_mLO3_ch02,13.4624,13.8657,True
gLO_sBM_cAll_d13_mLO2_ch03,LO,BM,9.583333333333334,gPO_sBM_cAll_d10_mPO1_ch04,22.2414,24.4097,False
gLO_sBM_cAll_d13_mLO2_ch04,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO2_ch04,16.9799,17.0954,True
gLO_sBM_cAll_d13_mLO2_ch05,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO2_ch05,21.791,29.6758,True
gLO_sBM_cAll_d13_mLO2_ch06,LO,BM,9.583333333333334,gLO_sBM_cAll_d14_mLO5_ch01,18.5923,25.2627,True
gLO_sBM_cAll_d13_mLO2_ch07,LO,BM,9.583333333333334,gHO_sBM_cAll_d20_mHO5_ch05,17.2464,22.2459,False
gLO_sBM_cAll_d13_mLO2_ch08,LO,BM,9.583333333333334,gLO_sBM_cAll_d13_mLO2_ch09,15.6948,27.3837,True
gLO_sBM_cAll_d13_mLO2_ch09,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO2_ch09,14.3668,15.703,True
gLO_sBM_cAll_d13_mLO2_ch10,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO2_ch10,21.154,22.9005,True
gLO_sBM_cAll_d13_mLO3_ch01,LO,BM,8.716666666666667,gLO_sBM_cAll_d13_mLO2_ch01,7.5363,8.0691,True
gLO_sBM_cAll_d13_mLO3_ch02,LO,BM,8.716666666666667,gLO_sBM_cAll_d13_mLO1_ch02,7.9197,9.2124,True
gLO_sBM_cAll_d14_mLO0_ch01,LO,BM,11.983333333333333,gLO_sBM_cAll_d14_mLO1_ch01,15.7271,23.4637,True
gLO_sBM_cAll_d14_mLO0_ch02,LO,BM,11.983333333333333,gLO_sBM_cAll_d13_mLO3_ch02,21.5024,28.0275,True
gLO_sBM_cAll_d14_mLO1_ch01,LO,BM,10.65,gLO_sBM_cAll_d14_mLO4_ch01,11.8946,21.6078,True
gLO_sBM_cAll_d14_mLO1_ch02,LO,BM,10.65,gLO_sBM_cAll_d13_mLO3_ch02,17.6069,24.156,True
gLO_sBM_cAll_d14_mLO4_ch01,LO,BM,7.983333333333333,gLO_sBM_cAll_d14_mLO5_ch01,10.5139,19.3703,True
gLO_sBM_cAll_d14_mLO4_ch02,LO,BM,7.983333333333333,gLO_sBM_cAll_d14_mLO5_ch02,14.7934,20.8,True
gLO_sBM_cAll_d14_mLO5_ch01,LO,BM,7.366666666666666,gLO_sBM_cAll_d14_mLO4_ch01,10.5139,19.3703,True
gLO_sBM_cAll_d14_mLO5_ch02,LO,BM,7.366666666666666,gLO_sBM_cAll_d14_mLO4_ch02,14.7934,20.8,True
gLO_sBM_cAll_d15_mLO2_ch01,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO3_ch01,8.2668,8.3505,True
gLO_sBM_cAll_d15_mLO2_ch02,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO5_ch02,18.2482,19.7422,True
gLO_sBM_cAll_d15_mLO2_ch03,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO2_ch05,25.1691,30.1241,True
gLO_sBM_cAll_d15_mLO2_ch04,LO,BM,9.583333333333334,gLO_sBM_cAll_d13_mLO2_ch04,16.9799,17.0954,True
gLO_sBM_cAll_d15_mLO2_ch05,LO,BM,9.583333333333334,gLO_sBM_cAll_d13_mLO3_ch02,14.4822,17.9996,True
gLO_sBM_cAll_d15_mLO2_ch06,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO2_ch02,34.7237,35.7296,True
gLO_sBM_cAll_d15_mLO2_ch07,LO,BM,9.583333333333334,gLO_sBM_cAll_d15_mLO2_ch09,15.0268,23.7176,True
gLO_sBM_cAll_d15_mLO2_ch08,LO,BM,9.583333333333334,gLO_sBM_cAll_d13_mLO2_ch08,16.1682,17.2602,True
gLO_sBM_cAll_d15_mLO2_ch09,LO,BM,9.583333333333334,gLO_sBM_cAll_d13_mLO2_ch09,14.3668,15.703,True
gLO_sBM_cAll_d15_mLO2_ch10,LO,BM,9.583333333333334,gLO_sBM_cAll_d13_mLO2_ch10,21.154,22.9005,True
gLO_sBM_cAll_d15_mLO3_ch01,LO,BM,8.716666666666667,gLO_sBM_cAll_d15_mLO2_ch01,8.2668,8.3505,True
gLO_sBM_cAll_d15_mLO3_ch02,LO,BM,8.716666666666667,gLO_sBM_cAll_d15_mLO4_ch02,8.404,9.2597,True
gLO_sBM_cAll_d15_mLO4_ch01,LO,BM,7.983333333333333,gLO_sBM_cAll_d13_mLO2_ch01,7.4047,7.7885,True
gLO_sBM_cAll_d15_mLO4_ch02,LO,BM,7.983333333333333,gLO_sBM_cAll_d15_mLO3_ch02,8.404,9.2597,True
gLO_sBM_cAll_d15_mLO5_ch01,LO,BM,7.366666666666666,gLO_sBM_cAll_d15_mLO2_ch01,10.4656,10.8213,True
gLO_sBM_cAll_d15_mLO5_ch02,LO,BM,7.366666666666666,gLO_sBM_cAll_d15_mLO3_ch02,12.1664,12.4965,True
gLO_sFM_cAll_d13_mLO2_ch03,LO,FM,38.35,gLO_sBM_cAll_d14_mLO5_ch01,20.7942,26.2407,True
gLO_sFM_cAll_d14_mLO2_ch10,LO,FM,38.35,gLO_sBM_cAll_d14_mLO5_ch01,21.1702,26.6154,True
gLO_sFM_cAll_d15_mLO2_ch17,LO,FM,38.35,gHO_sBM_cAll_d20_mHO5_ch02,23.1139,27.6015,False
gMH_sBM_cAll_d22_mMH0_ch01,MH,BM,11.983333333333333,gMH_sBM_cAll_d22_mMH1_ch01,16.8986,19.5596,True
gMH_sBM_cAll_d22_mMH0_ch02,MH,BM,11.983333333333333,gMH_sBM_cAll_d22_mMH1_ch02,11.0177,16.0454,True
gMH_sBM_cAll_d22_mMH1_ch01,MH,BM,10.65,gMH_sBM_cAll_d22_mMH0_ch01,16.8986,19.5596,True
gMH_sBM_cAll_d22_mMH1_ch02,MH,BM,10.65,gMH_sBM_cAll_d22_mMH0_ch02,11.0177,16.0454,True
gMH_sBM_cAll_d22_mMH2_ch01,MH,BM,9.583333333333334,gMH_sBM_cAll_d22_mMH1_ch01,20.3284,21.7372,True
gMH_sBM_cAll_d22_mMH2_ch02,MH,BM,9.583333333333334,gMH_sBM_cAll_d22_mMH1_ch02,11.7245,12.8809,True
gMH_sBM_cAll_d22_mMH3_ch01,MH,BM,8.716666666666667,gMH_sBM_cAll_d22_mMH1_ch01,20.3662,21.7694,True
gMH_sBM_cAll_d22_mMH3_ch02,MH,BM,8.716666666666667,gMH_sBM_cAll_d22_mMH2_ch02,14.9343,15.4817,True
gMH_sBM_cAll_d22_mMH3_ch03,MH,BM,8.716666666666667,gHO_sBM_cAll_d19_mHO0_ch01,21.2232,26.965,False
gMH_sBM_cAll_d22_mMH3_ch04,MH,BM,8.716666666666667,gHO_sBM_cAll_d19_mHO2_ch02,16.4666,19.531,False
gMH_sBM_cAll_d22_mMH3_ch05,MH,BM,8.716666666666667,gKR_sBM_cAll_d30_mKR3_ch02,25.116,34.9415,False
gMH_sBM_cAll_d22_mMH3_ch06,MH,BM,8.716666666666667,gHO_sBM_cAll_d21_mHO5_ch04,26.523,33.0758,False
gMH_sBM_cAll_d22_mMH3_ch07,MH,BM,8.716666666666667,gHO_sBM_cAll_d19_mHO1_ch02,20.1656,23.9901,False
gMH_sBM_cAll_d22_mMH3_ch08,MH,BM,8.716666666666667,gKR_sBM_cAll_d28_mKR2_ch01,19.074,26.5645,False
gMH_sBM_cAll_d22_mMH3_ch09,MH,BM,8.716666666666667,gHO_sBM_cAll_d20_mHO0_ch01,22.8208,31.2263,False
gMH_sBM_cAll_d22_mMH3_ch10,MH,BM,8.716666666666667,gMH_sBM_cAll_d24_mMH3_ch10,21.7676,23.2913,True
gMH_sBM_cAll_d23_mMH0_ch01,MH,BM,11.983333333333333,gMH_sBM_cAll_d23_mMH4_ch01,16.7505,20.7666,True
gMH_sBM_cAll_d23_mMH0_ch02,MH,BM,11.983333333333333,gMH_sBM_cAll_d23_mMH4_ch02,12.5538,14.0583,True
gMH_sBM_cAll_d23_mMH1_ch01,MH,BM,10.65,gKR_sBM_cAll_d28_mKR2_ch02,22.4597,27.3231,False
gMH_sBM_cAll_d23_mMH1_ch02,MH,BM,10.65,gMH_sBM_cAll_d23_mMH0_ch02,14.0171,15.3078,True
gMH_sBM_cAll_d23_mMH4_ch01,MH,BM,7.983333333333333,gMH_sBM_cAll_d23_mMH5_ch01,15.6282,20.3369,True
gMH_sBM_cAll_d23_mMH4_ch02,MH,BM,7.983333333333333,gMH_sBM_cAll_d23_mMH5_ch02,10.257,15.9912,True
gMH_sBM_cAll_d23_mMH5_ch01,MH,BM,7.366666666666666,gMH_sBM_cAll_d23_mMH4_ch01,15.6282,20.3369,True
gMH_sBM_cAll_d23_mMH5_ch02,MH,BM,7.366666666666666,gMH_sBM_cAll_d23_mMH4_ch02,10.257,15.9912,True
gMH_sBM_cAll_d24_mMH2_ch01,MH,BM,9.583333333333334,gMH_sBM_cAll_d24_mMH3_ch01,14.6747,15.7005,True
gMH_sBM_cAll_d24_mMH2_ch02,MH,BM,9.583333333333334,gMH_sBM_cAll_d24_mMH3_ch02,13.7238,15.4737,True
gMH_sBM_cAll_d24_mMH3_ch01,MH,BM,8.716666666666667,gMH_sBM_cAll_d24_mMH2_ch01,14.6747,15.7005,True
gMH_sBM_cAll_d24_mMH3_ch02,MH,BM,8.716666666666667,gMH_sBM_cAll_d24_mMH2_ch02,13.7238,15.4737,True
gMH_sBM_cAll_d24_mMH3_ch03,MH,BM,8.716666666666667,gHO_sBM_cAll_d20_mHO5_ch03,19.0794,24.816,False
gMH_sBM_cAll_d24_mMH3_ch04,MH,BM,8.716666666666667,gMH_sBM_cAll_d24_mMH3_ch09,17.3384,18.2254,True
gMH_sBM_cAll_d24_mMH3_ch05,MH,BM,8.716666666666667,gHO_sBM_cAll_d21_mHO5_ch09,20.9312,27.9158,False
gMH_sBM_cAll_d24_mMH3_ch06,MH,BM,8.716666666666667,gKR_sBM_cAll_d30_mKR2_ch02,24.4769,29.5898,False
gMH_sBM_cAll_d24_mMH3_ch07,MH,BM,8.716666666666667,gHO_sBM_cAll_d21_mHO5_ch05,23.2139,28.3918,False
gMH_sBM_cAll_d24_mMH3_ch08,MH,BM,8.716666666666667,gHO_sBM_cAll_d20_mHO5_ch06,15.8558,18.96,False
gMH_sBM_cAll_d24_mMH3_ch09,MH,BM,8.716666666666667,gHO_sBM_cAll_d20_mHO5_ch06,16.6184,17.7029,False
gMH_sBM_cAll_d24_mMH3_ch10,MH,BM,8.716666666666667,gHO_sBM_cAll_d21_mHO5_ch05,20.0997,25.7743,False
gMH_sBM_cAll_d24_mMH4_ch01,MH,BM,7.983333333333333,gMH_sBM_cAll_d24_mMH2_ch01,16.9483,18.6004,True
gMH_sBM_cAll_d24_mMH4_ch02,MH,BM,7.983333333333333,gMH_sBM_cAll_d22_mMH0_ch02,16.353,19.6087,True
gMH_sBM_cAll_d24_mMH5_ch01,MH,BM,7.366666666666666,gMH_sBM_cAll_d24_mMH4_ch01,19.9652,21.7958,True
gMH_sBM_cAll_d24_mMH5_ch02,MH,BM,7.366666666666666,gMH_sBM_cAll_d24_mMH2_ch02,19.9435,21.8737,True
gMH_sFM_cAll_d22_mMH3_ch04,MH,FM,34.86666666666667,gPO_sBM_cAll_d10_mPO2_ch02,25.0826,29.9263,False
gMH_sFM_cAll_d23_mMH3_ch11,MH,FM,34.86666666666667,gLO_sBM_cAll_d14_mLO5_ch01,20.8047,26.8696,False
gMH_sFM_cAll_d24_mMH3_ch18,MH,FM,34.86666666666667,gLH_sBM_cAll_d17_mLH4_ch02,24.0161,30.0031,False
gPO_sBM_cAll_d10_mPO0_ch01,PO,BM,11.983333333333333,gPO_sBM_cAll_d10_mPO2_ch01,7.0513,21.7306,True
gPO_sBM_cAll_d10_mPO0_ch02,PO,BM,11.983333333333333,gPO_sBM_cAll_d10_mPO2_ch02,5.8054,7.3297,True
gPO_sBM_cAll_d10_mPO1_ch01,PO,BM,10.65,gPO_sBM_cAll_d10_mPO2_ch01,8.8849,10.3022,True
gPO_sBM_cAll_d10_mPO1_ch02,PO,BM,10.65,gPO_sBM_cAll_d10_mPO0_ch02,6.1729,9.1602,True
gPO_sBM_cAll_d10_mPO1_ch03,PO,BM,10.65,gPO_sBM_cAll_d11_mPO4_ch02,12.0128,16.3894,True
gPO_sBM_cAll_d10_mPO1_ch04,PO,BM,10.65,gJS_sBM_cAll_d02_mJS4_ch02,14.7499,14.8271,False
gPO_sBM_cAll_d10_mPO1_ch05,PO,BM,10.65,gJS_sBM_cAll_d03_mJS3_ch02,7.2536,7.2536,False
gPO_sBM_cAll_d10_mPO1_ch06,PO,BM,10.65,gPO_sBM_cAll_d10_mPO1_ch05,9.8063,11.6958,True
gPO_sBM_cAll_d10_mPO1_ch07,PO,BM,10.65,gPO_sBM_cAll_d10_mPO2_ch02,13.466,19.4595,True
gPO_sBM_cAll_d10_mPO1_ch08,PO,BM,10.65,gPO_sBM_cAll_d10_mPO1_ch05,11.5686,12.5926,True
gPO_sBM_cAll_d10_mPO1_ch09,PO,BM,10.65,gLH_sBM_cAll_d17_mLH4_ch08,10.0393,11.0101,False
gPO_sBM_cAll_d10_mPO1_ch10,PO,BM,10.65,gPO_sBM_cAll_d10_mPO1_ch05,12.6936,14.1457,True
gPO_sBM_cAll_d10_mPO2_ch01,PO,BM,9.583333333333334,gPO_sBM_cAll_d10_mPO0_ch01,7.0513,21.7306,True
gPO_sBM_cAll_d10_mPO2_ch02,PO,BM,9.583333333333334,gPO_sBM_cAll_d10_mPO0_ch02,5.8054,7.3297,True
gPO_sBM_cAll_d10_mPO3_ch01,PO,BM,8.716666666666667,gPO_sBM_cAll_d12_mPO4_ch01,7.9797,8.7543,True
gPO_sBM_cAll_d10_mPO3_ch02,PO,BM,8.716666666666667,gPO_sBM_cAll_d10_mPO2_ch02,10.5371,12.0586,True
gPO_sBM_cAll_d11_mPO0_ch01,PO,BM,11.983333333333333,gPO_sBM_cAll_d12_mPO4_ch01,7.6205,8.0508,True
gPO_sBM_cAll_d11_mPO0_ch02,PO,BM,11.983333333333333,gPO_sBM_cAll_d11_mPO4_ch02,7.0763,8.7047,True
gPO_sBM_cAll_d11_mPO1_ch01,PO,BM,10.65,gPO_sBM_cAll_d11_mPO0_ch01,7.8366,8.5078,True
gPO_sBM_cAll_d11_mPO1_ch02,PO,BM,10.65,gPO_sBM_cAll_d11_mPO0_ch02,11.0191,11.9792,True
gPO_sBM_cAll_d11_mPO1_ch03,PO,BM,10.65,gPO_sBM_cAll_d10_mPO1_ch03,14.6396,15.2047,True
gPO_sBM_cAll_d11_mPO1_ch04,PO,BM,10.65,gKR_sBM_cAll_d28_mKR2_ch02,16.4515,17.7188,False
gPO_sBM_cAll_d11_mPO1_ch05,PO,BM,10.65,gKR_sBM_cAll_d30_mKR2_ch02,14.5174,22.4495,False
gPO_sBM_cAll_d11_mPO1_ch06,PO,BM,10.65,gPO_sBM_cAll_d10_mPO1_ch06,12.0319,14.97,True
gPO_sBM_cAll_d11_mPO1_ch07,PO,BM,10.65,gPO_sBM_cAll_d11_mPO4_ch02,17.785,23.1908,True
gPO_sBM_cAll_d11_mPO1_ch08,PO,BM,10.65,gPO_sBM_cAll_d10_mPO1_ch03,16.1349,20.2005,True
gPO_sBM_cAll_d11_mPO1_ch09,PO,BM,10.65,gPO_sBM_cAll_d10_mPO1_ch09,12.6773,14.493,True
gPO_sBM_cAll_d11_mPO1_ch10,PO,BM,10.65,gPO_sBM_cAll_d11_mPO4_ch02,15.8596,19.1065,True
gPO_sBM_cAll_d11_mPO4_ch01,PO,BM,7.983333333333333,gPO_sBM_cAll_d11_mPO5_ch01,5.3731,5.7776,True
gPO_sBM_cAll_d11_mPO4_ch02,PO,BM,7.983333333333333,gPO_sBM_cAll_d11_mPO0_ch02,7.0763,8.7047,True
gPO_sBM_cAll_d11_mPO5_ch01,PO,BM,7.366666666666666,gPO_sBM_cAll_d11_mPO4_ch01,5.3731,5.7776,True
gPO_sBM_cAll_d11_mPO5_ch02,PO,BM,7.366666666666666,gPO_sBM_cAll_d11_mPO4_ch02,8.038,8.6845,True
gPO_sBM_cAll_d12_mPO2_ch01,PO,BM,9.583333333333334,gPO_sBM_cAll_d12_mPO3_ch01,5.2497,5.2497,True
gPO_sBM_cAll_d12_mPO2_ch02,PO,BM,9.583333333333334,gPO_sBM_cAll_d12_mPO3_ch02,7.971,9.2168,True
gPO_sBM_cAll_d12_mPO3_ch01,PO,BM,8.716666666666667,gPO_sBM_cAll_d12_mPO2_ch01,5.2497,5.2497,True
gPO_sBM_cAll_d12_mPO3_ch02,PO,BM,8.716666666666667,gPO_sBM_cAll_d12_mPO2_ch02,7.971,9.2168,True
gPO_sBM_cAll_d12_mPO4_ch01,PO,BM,7.983333333333333,gPO_sBM_cAll_d12_mPO3_ch01,6.1207,6.1207,True
gPO_sBM_cAll_d12_mPO4_ch02,PO,BM,7.983333333333333,gPO_sBM_cAll_d12_mPO2_ch02,11.161,11.5181,True
gPO_sBM_cAll_d12_mPO5_ch01,PO,BM,7.366666666666666,gPO_sBM_cAll_d12_mPO3_ch01,7.9715,8.5158,True
gPO_sBM_cAll_d12_mPO5_ch02,PO,BM,7.366666666666666,gPO_sBM_cAll_d12_mPO3_ch02,10.8842,12.6427,True
gPO_sFM_cAll_d10_mPO1_ch02,PO,FM,42.61666666666667,gPO_sBM_cAll_d10_mPO2_ch01,17.7205,25.1167,True
gPO_sFM_cAll_d11_mPO1_ch09,PO,FM,42.61666666666667,gPO_sBM_cAll_d10_mPO1_ch03,21.1543,26.7196,True
gPO_sFM_cAll_d12_mPO1_ch16,PO,FM,42.61666666666667,gPO_sBM_cAll_d10_mPO0_ch02,19.6343,25.7704,True
gWA_sBM_cAll_d25_mWA0_ch01,WA,BM,11.983333333333333,gJS_sFM_cAll_d03_mJS3_ch04,31.1664,43.0709,False
gWA_sBM_cAll_d25_mWA0_ch02,WA,BM,11.983333333333333,gPO_sBM_cAll_d10_mPO1_ch04,30.036,34.512,False
gWA_sBM_cAll_d25_mWA0_ch03,WA,BM,11.983333333333333,gJB_sBM_cAll_d08_mJB5_ch04,34.3853,44.0144,False
gWA_sBM_cAll_d25_mWA0_ch04,WA,BM,11.983333333333333,gHO_sBM_cAll_d19_mHO0_ch01,20.2955,26.586,False
gWA_sBM_cAll_d25_mWA0_ch05,WA,BM,11.983333333333333,gKR_sBM_cAll_d30_mKR2_ch10,23.4807,30.1816,False
gWA_sBM_cAll_d25_mWA0_ch06,WA,BM,11.983333333333333,gPO_sBM_cAll_d10_mPO0_ch02,19.1712,20.7588,False
