motion_name,video_name,motion_frames,duration_seconds,audio_path,status
gKR_sBM_cAll_d28_mKR0_ch02,gKR_sBM_c01_d28_mKR0_ch02,720,12.000000000,gKR_sBM_cAll_d28_mKR0_ch02.wav,existing
gKR_sBM_cAll_d28_mKR1_ch01,gKR_sBM_c01_d28_mKR1_ch01,640,10.666666667,gKR_sBM_cAll_d28_mKR1_ch01.wav,existing
gKR_sBM_cAll_d28_mKR1_ch02,gKR_sBM_c01_d28_mKR1_ch02,640,10.666666667,gKR_sBM_cAll_d28_mKR1_ch02.wav,existing
gKR_sBM_cAll_d28_mKR2_ch01,gKR_sBM_c01_d28_mKR2_ch01,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch01.wav,existing
gKR_sBM_cAll_d28_mKR2_ch02,gKR_sBM_c01_d28_mKR2_ch02,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch02.wav,existing
gKR_sBM_cAll_d28_mKR2_ch03,gKR_sBM_c01_d28_mKR2_ch03,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch03.wav,existing
gKR_sBM_cAll_d28_mKR2_ch04,gKR_sBM_c01_d28_mKR2_ch04,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch04.wav,existing
gKR_sBM_cAll_d28_mKR2_ch05,gKR_sBM_c01_d28_mKR2_ch05,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch05.wav,existing
gKR_sBM_cAll_d28_mKR2_ch06,gKR_sBM_c01_d28_mKR2_ch06,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch06.wav,existing
gKR_sBM_cAll_d28_mKR2_ch07,gKR_sBM_c01_d28_mKR2_ch07,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch07.wav,existing
gKR_sBM_cAll_d28_mKR2_ch08,gKR_sBM_c01_d28_mKR2_ch08,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch08.wav,existing
gKR_sBM_cAll_d28_mKR2_ch09,gKR_sBM_c01_d28_mKR2_ch09,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch09.wav,existing
gKR_sBM_cAll_d28_mKR2_ch10,gKR_sBM_c01_d28_mKR2_ch10,576,9.600000000,gKR_sBM_cAll_d28_mKR2_ch10.wav,existing
gKR_sBM_cAll_d28_mKR3_ch01,gKR_sBM_c01_d28_mKR3_ch01,524,8.733333333,gKR_sBM_cAll_d28_mKR3_ch01.wav,existing
gKR_sBM_cAll_d28_mKR3_ch02,gKR_sBM_c01_d28_mKR3_ch02,524,8.733333333,gKR_sBM_cAll_d28_mKR3_ch02.wav,existing
gKR_sBM_cAll_d29_mKR0_ch01,gKR_sBM_c01_d29_mKR0_ch01,720,12.000000000,gKR_sBM_cAll_d29_mKR0_ch01.wav,existing
gKR_sBM_cAll_d29_mKR0_ch02,gKR_sBM_c01_d29_mKR0_ch02,720,12.000000000,gKR_sBM_cAll_d29_mKR0_ch02.wav,existing
gKR_sBM_cAll_d29_mKR1_ch01,gKR_sBM_c01_d29_mKR1_ch01,640,10.666666667,gKR_sBM_cAll_d29_mKR1_ch01.wav,existing
gKR_sBM_cAll_d29_mKR1_ch02,gKR_sBM_c01_d29_mKR1_ch02,640,10.666666667,gKR_sBM_cAll_d29_mKR1_ch02.wav,existing
gKR_sBM_cAll_d29_mKR4_ch01,gKR_sBM_c01_d29_mKR4_ch01,480,8.000000000,gKR_sBM_cAll_d29_mKR4_ch01.wav,existing
gKR_sBM_cAll_d29_mKR4_ch02,gKR_sBM_c01_d29_mKR4_ch02,480,8.000000000,gKR_sBM_cAll_d29_mKR4_ch02.wav,existing
gKR_sBM_cAll_d29_mKR5_ch01,gKR_sBM_c01_d29_mKR5_ch01,443,7.383333333,gKR_sBM_cAll_d29_mKR5_ch01.wav,existing
gKR_sBM_cAll_d29_mKR5_ch02,gKR_sBM_c01_d29_mKR5_ch02,443,7.383333333,gKR_sBM_cAll_d29_mKR5_ch02.wav,existing
gKR_sBM_cAll_d30_mKR2_ch01,gKR_sBM_c01_d30_mKR2_ch01,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch01.wav,existing
gKR_sBM_cAll_d30_mKR2_ch02,gKR_sBM_c01_d30_mKR2_ch02,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch02.wav,existing
gKR_sBM_cAll_d30_mKR2_ch03,gKR_sBM_c01_d30_mKR2_ch03,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch03.wav,existing
gKR_sBM_cAll_d30_mKR2_ch04,gKR_sBM_c01_d30_mKR2_ch04,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch04.wav,existing
gKR_sBM_cAll_d30_mKR2_ch05,gKR_sBM_c01_d30_mKR2_ch05,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch05.wav,existing
gKR_sBM_cAll_d30_mKR2_ch06,gKR_sBM_c01_d30_mKR2_ch06,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch06.wav,existing
gKR_sBM_cAll_d30_mKR2_ch07,gKR_sBM_c01_d30_mKR2_ch07,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch07.wav,existing
gKR_sBM_cAll_d30_mKR2_ch08,gKR_sBM_c01_d30_mKR2_ch08,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch08.wav,existing
gKR_sBM_cAll_d30_mKR2_ch09,gKR_sBM_c01_d30_mKR2_ch09,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch09.wav,existing
gKR_sBM_cAll_d30_mKR2_ch10,gKR_sBM_c01_d30_mKR2_ch10,576,9.600000000,gKR_sBM_cAll_d30_mKR2_ch10.wav,existing
gKR_sBM_cAll_d30_mKR3_ch01,gKR_sBM_c01_d30_mKR3_ch01,524,8.733333333,gKR_sBM_cAll_d30_mKR3_ch01.wav,existing
gKR_sBM_cAll_d30_mKR3_ch02,gKR_sBM_c01_d30_mKR3_ch02,524,8.733333333,gKR_sBM_cAll_d30_mKR3_ch02.wav,existing
gKR_sBM_cAll_d30_mKR4_ch01,gKR_sBM_c01_d30_mKR4_ch01,480,8.000000000,gKR_sBM_cAll_d30_mKR4_ch01.wav,existing
gKR_sBM_cAll_d30_mKR4_ch02,gKR_sBM_c01_d30_mKR4_ch02,480,8.000000000,gKR_sBM_cAll_d30_mKR4_ch02.wav,existing
gKR_sFM_cAll_d28_mKR2_ch03,gKR_sFM_c01_d28_mKR2_ch03,2302,38.366666667,gKR_sFM_cAll_d28_mKR2_ch03.wav,existing
gKR_sFM_cAll_d29_mKR2_ch10,gKR_sFM_c01_d29_mKR2_ch10,2302,38.366666667,gKR_sFM_cAll_d29_mKR2_ch10.wav,existing
gKR_sFM_cAll_d30_mKR2_ch17,gKR_sFM_c01_d30_mKR2_ch17,2302,38.366666667,gKR_sFM_cAll_d30_mKR2_ch17.wav,existing
gLH_sBM_cAll_d16_mLH0_ch01,gLH_sBM_c01_d16_mLH0_ch01,720,12.000000000,gLH_sBM_cAll_d16_mLH0_ch01.wav,existing
gLH_sBM_cAll_d16_mLH0_ch02,gLH_sBM_c01_d16_mLH0_ch02,720,12.000000000,gLH_sBM_cAll_d16_mLH0_ch02.wav,existing
gLH_sBM_cAll_d16_mLH1_ch01,gLH_sBM_c01_d16_mLH1_ch01,640,10.666666667,gLH_sBM_cAll_d16_mLH1_ch01.wav,existing
gLH_sBM_cAll_d16_mLH1_ch02,gLH_sBM_c01_d16_mLH1_ch02,640,10.666666667,gLH_sBM_cAll_d16_mLH1_ch02.wav,existing
gLH_sBM_cAll_d16_mLH2_ch01,gLH_sBM_c01_d16_mLH2_ch01,576,9.600000000,gLH_sBM_cAll_d16_mLH2_ch01.wav,existing
gLH_sBM_cAll_d16_mLH2_ch02,gLH_sBM_c01_d16_mLH2_ch02,576,9.600000000,gLH_sBM_cAll_d16_mLH2_ch02.wav,existing
gLH_sBM_cAll_d16_mLH3_ch01,gLH_sBM_c01_d16_mLH3_ch01,524,8.733333333,gLH_sBM_cAll_d16_mLH3_ch01.wav,existing
gLH_sBM_cAll_d16_mLH3_ch02,gLH_sBM_c01_d16_mLH3_ch02,524,8.733333333,gLH_sBM_cAll_d16_mLH3_ch02.wav,existing
gLH_sBM_cAll_d17_mLH0_ch01,gLH_sBM_c01_d17_mLH0_ch01,720,12.000000000,gLH_sBM_cAll_d17_mLH0_ch01.wav,existing
gLH_sBM_cAll_d17_mLH0_ch02,gLH_sBM_c01_d17_mLH0_ch02,720,12.000000000,gLH_sBM_cAll_d17_mLH0_ch02.wav,existing
gLH_sBM_cAll_d17_mLH1_ch01,gLH_sBM_c01_d17_mLH1_ch01,640,10.666666667,gLH_sBM_cAll_d17_mLH1_ch01.wav,existing
gLH_sBM_cAll_d17_mLH1_ch02,gLH_sBM_c01_d17_mLH1_ch02,640,10.666666667,gLH_sBM_cAll_d17_mLH1_ch02.wav,existing
gLH_sBM_cAll_d17_mLH4_ch01,gLH_sBM_c01_d17_mLH4_ch01,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch01.wav,existing
gLH_sBM_cAll_d17_mLH4_ch02,gLH_sBM_c01_d17_mLH4_ch02,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch02.wav,existing
gLH_sBM_cAll_d17_mLH4_ch03,gLH_sBM_c01_d17_mLH4_ch03,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch03.wav,existing
gLH_sBM_cAll_d17_mLH4_ch04,gLH_sBM_c01_d17_mLH4_ch04,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch04.wav,existing
gLH_sBM_cAll_d17_mLH4_ch05,gLH_sBM_c01_d17_mLH4_ch05,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch05.wav,existing
gLH_sBM_cAll_d17_mLH4_ch06,gLH_sBM_c01_d17_mLH4_ch06,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch06.wav,existing
gLH_sBM_cAll_d17_mLH4_ch07,gLH_sBM_c01_d17_mLH4_ch07,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch07.wav,existing
gLH_sBM_cAll_d17_mLH4_ch08,gLH_sBM_c01_d17_mLH4_ch08,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch08.wav,existing
gLH_sBM_cAll_d17_mLH4_ch09,gLH_sBM_c01_d17_mLH4_ch09,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch09.wav,existing
gLH_sBM_cAll_d17_mLH4_ch10,gLH_sBM_c01_d17_mLH4_ch10,480,8.000000000,gLH_sBM_cAll_d17_mLH4_ch10.wav,existing
gLH_sBM_cAll_d17_mLH5_ch01,gLH_sBM_c01_d17_mLH5_ch01,443,7.383333333,gLH_sBM_cAll_d17_mLH5_ch01.wav,existing
gLH_sBM_cAll_d17_mLH5_ch02,gLH_sBM_c01_d17_mLH5_ch02,443,7.383333333,gLH_sBM_cAll_d17_mLH5_ch02.wav,existing
gLH_sBM_cAll_d18_mLH2_ch01,gLH_sBM_c01_d18_mLH2_ch01,576,9.600000000,gLH_sBM_cAll_d18_mLH2_ch01.wav,existing
gLH_sBM_cAll_d18_mLH2_ch02,gLH_sBM_c01_d18_mLH2_ch02,576,9.600000000,gLH_sBM_cAll_d18_mLH2_ch02.wav,existing
gLH_sBM_cAll_d18_mLH3_ch01,gLH_sBM_c01_d18_mLH3_ch01,524,8.733333333,gLH_sBM_cAll_d18_mLH3_ch01.wav,existing
gLH_sBM_cAll_d18_mLH3_ch02,gLH_sBM_c01_d18_mLH3_ch02,524,8.733333333,gLH_sBM_cAll_d18_mLH3_ch02.wav,existing
gLH_sBM_cAll_d18_mLH4_ch01,gLH_sBM_c01_d18_mLH4_ch01,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch01.wav,existing
gLH_sBM_cAll_d18_mLH4_ch02,gLH_sBM_c01_d18_mLH4_ch02,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch02.wav,existing
gLH_sBM_cAll_d18_mLH4_ch03,gLH_sBM_c01_d18_mLH4_ch03,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch03.wav,existing
gLH_sBM_cAll_d18_mLH4_ch04,gLH_sBM_c01_d18_mLH4_ch04,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch04.wav,existing
gLH_sBM_cAll_d18_mLH4_ch05,gLH_sBM_c01_d18_mLH4_ch05,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch05.wav,existing
gLH_sBM_cAll_d18_mLH4_ch06,gLH_sBM_c01_d18_mLH4_ch06,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch06.wav,existing
gLH_sBM_cAll_d18_mLH4_ch07,gLH_sBM_c01_d18_mLH4_ch07,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch07.wav,existing
gLH_sBM_cAll_d18_mLH4_ch08,gLH_sBM_c01_d18_mLH4_ch08,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch08.wav,existing
gLH_sBM_cAll_d18_mLH4_ch09,gLH_sBM_c01_d18_mLH4_ch09,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch09.wav,existing
gLH_sBM_cAll_d18_mLH4_ch10,gLH_sBM_c01_d18_mLH4_ch10,480,8.000000000,gLH_sBM_cAll_d18_mLH4_ch10.wav,existing
gLH_sBM_cAll_d18_mLH5_ch01,gLH_sBM_c01_d18_mLH5_ch01,443,7.383333333,gLH_sBM_cAll_d18_mLH5_ch01.wav,existing
gLH_sBM_cAll_d18_mLH5_ch02,gLH_sBM_c01_d18_mLH5_ch02,443,7.383333333,gLH_sBM_cAll_d18_mLH5_ch02.wav,existing
gLH_sFM_cAll_d16_mLH4_ch05,gLH_sFM_c01_d16_mLH4_ch05,1919,31.983333333,gLH_sFM_cAll_d16_mLH4_ch05.wav,existing
gLH_sFM_cAll_d17_mLH4_ch12,gLH_sFM_c01_d17_mLH4_ch12,1919,31.983333333,gLH_sFM_cAll_d17_mLH4_ch12.wav,existing
gLH_sFM_cAll_d18_mLH4_ch19,gLH_sFM_c01_d18_mLH4_ch19,1919,31.983333333,gLH_sFM_cAll_d18_mLH4_ch19.wav,existing
gLO_sBM_cAll_d13_mLO0_ch01,gLO_sBM_c01_d13_mLO0_ch01,720,12.000000000,gLO_sBM_cAll_d13_mLO0_ch01.wav,existing
gLO_sBM_cAll_d13_mLO0_ch02,gLO_sBM_c01_d13_mLO0_ch02,720,12.000000000,gLO_sBM_cAll_d13_mLO0_ch02.wav,existing
gLO_sBM_cAll_d13_mLO1_ch01,gLO_sBM_c01_d13_mLO1_ch01,640,10.666666667,gLO_sBM_cAll_d13_mLO1_ch01.wav,existing
gLO_sBM_cAll_d13_mLO1_ch02,gLO_sBM_c01_d13_mLO1_ch02,640,10.666666667,gLO_sBM_cAll_d13_mLO1_ch02.wav,existing
gLO_sBM_cAll_d13_mLO2_ch01,gLO_sBM_c01_d13_mLO2_ch01,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch01.wav,existing
gLO_sBM_cAll_d13_mLO2_ch02,gLO_sBM_c01_d13_mLO2_ch02,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch02.wav,existing
gLO_sBM_cAll_d13_mLO2_ch03,gLO_sBM_c01_d13_mLO2_ch03,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch03.wav,existing
gLO_sBM_cAll_d13_mLO2_ch04,gLO_sBM_c01_d13_mLO2_ch04,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch04.wav,existing
gLO_sBM_cAll_d13_mLO2_ch05,gLO_sBM_c01_d13_mLO2_ch05,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch05.wav,existing
gLO_sBM_cAll_d13_mLO2_ch06,gLO_sBM_c01_d13_mLO2_ch06,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch06.wav,existing
gLO_sBM_cAll_d13_mLO2_ch07,gLO_sBM_c01_d13_mLO2_ch07,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch07.wav,existing
gLO_sBM_cAll_d13_mLO2_ch08,gLO_sBM_c01_d13_mLO2_ch08,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch08.wav,existing
gLO_sBM_cAll_d13_mLO2_ch09,gLO_sBM_c01_d13_mLO2_ch09,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch09.wav,existing
gLO_sBM_cAll_d13_mLO2_ch10,gLO_sBM_c01_d13_mLO2_ch10,576,9.600000000,gLO_sBM_cAll_d13_mLO2_ch10.wav,existing
gLO_sBM_cAll_d13_mLO3_ch01,gLO_sBM_c01_d13_mLO3_ch01,524,8.733333333,gLO_sBM_cAll_d13_mLO3_ch01.wav,existing
gLO_sBM_cAll_d13_mLO3_ch02,gLO_sBM_c01_d13_mLO3_ch02,524,8.733333333,gLO_sBM_cAll_d13_mLO3_ch02.wav,existing
gLO_sBM_cAll_d14_mLO0_ch01,gLO_sBM_c01_d14_mLO0_ch01,720,12.000000000,gLO_sBM_cAll_d14_mLO0_ch01.wav,existing
gLO_sBM_cAll_d14_mLO0_ch02,gLO_sBM_c01_d14_mLO0_ch02,720,12.000000000,gLO_sBM_cAll_d14_mLO0_ch02.wav,existing
gLO_sBM_cAll_d14_mLO1_ch01,gLO_sBM_c01_d14_mLO1_ch01,640,10.666666667,gLO_sBM_cAll_d14_mLO1_ch01.wav,existing
gLO_sBM_cAll_d14_mLO1_ch02,gLO_sBM_c01_d14_mLO1_ch02,640,10.666666667,gLO_sBM_cAll_d14_mLO1_ch02.wav,existing
gLO_sBM_cAll_d14_mLO4_ch01,gLO_sBM_c01_d14_mLO4_ch01,480,8.000000000,gLO_sBM_cAll_d14_mLO4_ch01.wav,existing
gLO_sBM_cAll_d14_mLO4_ch02,gLO_sBM_c01_d14_mLO4_ch02,480,8.000000000,gLO_sBM_cAll_d14_mLO4_ch02.wav,existing
gLO_sBM_cAll_d14_mLO5_ch01,gLO_sBM_c01_d14_mLO5_ch01,443,7.383333333,gLO_sBM_cAll_d14_mLO5_ch01.wav,existing
gLO_sBM_cAll_d14_mLO5_ch02,gLO_sBM_c01_d14_mLO5_ch02,443,7.383333333,gLO_sBM_cAll_d14_mLO5_ch02.wav,existing
gLO_sBM_cAll_d15_mLO2_ch01,gLO_sBM_c01_d15_mLO2_ch01,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch01.wav,existing
gLO_sBM_cAll_d15_mLO2_ch02,gLO_sBM_c01_d15_mLO2_ch02,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch02.wav,existing
gLO_sBM_cAll_d15_mLO2_ch03,gLO_sBM_c01_d15_mLO2_ch03,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch03.wav,existing
gLO_sBM_cAll_d15_mLO2_ch04,gLO_sBM_c01_d15_mLO2_ch04,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch04.wav,existing
gLO_sBM_cAll_d15_mLO2_ch05,gLO_sBM_c01_d15_mLO2_ch05,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch05.wav,existing
gLO_sBM_cAll_d15_mLO2_ch06,gLO_sBM_c01_d15_mLO2_ch06,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch06.wav,existing
gLO_sBM_cAll_d15_mLO2_ch07,gLO_sBM_c01_d15_mLO2_ch07,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch07.wav,existing
gLO_sBM_cAll_d15_mLO2_ch08,gLO_sBM_c01_d15_mLO2_ch08,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch08.wav,existing
gLO_sBM_cAll_d15_mLO2_ch09,gLO_sBM_c01_d15_mLO2_ch09,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch09.wav,existing
gLO_sBM_cAll_d15_mLO2_ch10,gLO_sBM_c01_d15_mLO2_ch10,576,9.600000000,gLO_sBM_cAll_d15_mLO2_ch10.wav,existing
gLO_sBM_cAll_d15_mLO3_ch01,gLO_sBM_c01_d15_mLO3_ch01,524,8.733333333,gLO_sBM_cAll_d15_mLO3_ch01.wav,existing
gLO_sBM_cAll_d15_mLO3_ch02,gLO_sBM_c01_d15_mLO3_ch02,524,8.733333333,gLO_sBM_cAll_d15_mLO3_ch02.wav,existing
gLO_sBM_cAll_d15_mLO4_ch01,gLO_sBM_c01_d15_mLO4_ch01,480,8.000000000,gLO_sBM_cAll_d15_mLO4_ch01.wav,existing
gLO_sBM_cAll_d15_mLO4_ch02,gLO_sBM_c01_d15_mLO4_ch02,480,8.000000000,gLO_sBM_cAll_d15_mLO4_ch02.wav,existing
gLO_sBM_cAll_d15_mLO5_ch01,gLO_sBM_c01_d15_mLO5_ch01,443,7.383333333,gLO_sBM_cAll_d15_mLO5_ch01.wav,existing
gLO_sBM_cAll_d15_mLO5_ch02,gLO_sBM_c01_d15_mLO5_ch02,443,7.383333333,gLO_sBM_cAll_d15_mLO5_ch02.wav,existing
gLO_sFM_cAll_d13_mLO2_ch03,gLO_sFM_c01_d13_mLO2_ch03,2302,38.366666667,gLO_sFM_cAll_d13_mLO2_ch03.wav,existing
gLO_sFM_cAll_d14_mLO2_ch10,gLO_sFM_c01_d14_mLO2_ch10,2302,38.366666667,gLO_sFM_cAll_d14_mLO2_ch10.wav,existing
gLO_sFM_cAll_d15_mLO2_ch17,gLO_sFM_c01_d15_mLO2_ch17,2302,38.366666667,gLO_sFM_cAll_d15_mLO2_ch17.wav,existing
gMH_sBM_cAll_d22_mMH0_ch01,gMH_sBM_c01_d22_mMH0_ch01,720,12.000000000,gMH_sBM_cAll_d22_mMH0_ch01.wav,existing
gMH_sBM_cAll_d22_mMH0_ch02,gMH_sBM_c01_d22_mMH0_ch02,720,12.000000000,gMH_sBM_cAll_d22_mMH0_ch02.wav,existing
gMH_sBM_cAll_d22_mMH1_ch01,gMH_sBM_c01_d22_mMH1_ch01,640,10.666666667,gMH_sBM_cAll_d22_mMH1_ch01.wav,existing
gMH_sBM_cAll_d22_mMH1_ch02,gMH_sBM_c01_d22_mMH1_ch02,640,10.666666667,gMH_sBM_cAll_d22_mMH1_ch02.wav,existing
gMH_sBM_cAll_d22_mMH2_ch01,gMH_sBM_c01_d22_mMH2_ch01,576,9.600000000,gMH_sBM_cAll_d22_mMH2_ch01.wav,existing
gMH_sBM_cAll_d22_mMH2_ch02,gMH_sBM_c01_d22_mMH2_ch02,576,9.600000000,gMH_sBM_cAll_d22_mMH2_ch02.wav,existing
gMH_sBM_cAll_d22_mMH3_ch01,gMH_sBM_c01_d22_mMH3_ch01,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch01.wav,existing
gMH_sBM_cAll_d22_mMH3_ch02,gMH_sBM_c01_d22_mMH3_ch02,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch02.wav,existing
gMH_sBM_cAll_d22_mMH3_ch03,gMH_sBM_c01_d22_mMH3_ch03,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch03.wav,existing
gMH_sBM_cAll_d22_mMH3_ch04,gMH_sBM_c01_d22_mMH3_ch04,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch04.wav,existing
gMH_sBM_cAll_d22_mMH3_ch05,gMH_sBM_c01_d22_mMH3_ch05,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch05.wav,existing
gMH_sBM_cAll_d22_mMH3_ch06,gMH_sBM_c01_d22_mMH3_ch06,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch06.wav,existing
gMH_sBM_cAll_d22_mMH3_ch07,gMH_sBM_c01_d22_mMH3_ch07,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch07.wav,existing
gMH_sBM_cAll_d22_mMH3_ch08,gMH_sBM_c01_d22_mMH3_ch08,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch08.wav,existing
gMH_sBM_cAll_d22_mMH3_ch09,gMH_sBM_c01_d22_mMH3_ch09,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch09.wav,existing
gMH_sBM_cAll_d22_mMH3_ch10,gMH_sBM_c01_d22_mMH3_ch10,524,8.733333333,gMH_sBM_cAll_d22_mMH3_ch10.wav,existing
gMH_sBM_cAll_d23_mMH0_ch01,gMH_sBM_c01_d23_mMH0_ch01,720,12.000000000,gMH_sBM_cAll_d23_mMH0_ch01.wav,existing
gMH_sBM_cAll_d23_mMH0_ch02,gMH_sBM_c01_d23_mMH0_ch02,720,12.000000000,gMH_sBM_cAll_d23_mMH0_ch02.wav,existing
gMH_sBM_cAll_d23_mMH1_ch01,gMH_sBM_c01_d23_mMH1_ch01,640,10.666666667,gMH_sBM_cAll_d23_mMH1_ch01.wav,existing
gMH_sBM_cAll_d23_mMH1_ch02,gMH_sBM_c01_d23_mMH1_ch02,640,10.666666667,gMH_sBM_cAll_d23_mMH1_ch02.wav,existing
gMH_sBM_cAll_d23_mMH4_ch01,gMH_sBM_c01_d23_mMH4_ch01,480,8.000000000,gMH_sBM_cAll_d23_mMH4_ch01.wav,existing
gMH_sBM_cAll_d23_mMH4_ch02,gMH_sBM_c01_d23_mMH4_ch02,480,8.000000000,gMH_sBM_cAll_d23_mMH4_ch02.wav,existing
gMH_sBM_cAll_d23_mMH5_ch01,gMH_sBM_c01_d23_mMH5_ch01,443,7.383333333,gMH_sBM_cAll_d23_mMH5_ch01.wav,existing
gMH_sBM_cAll_d23_mMH5_ch02,gMH_sBM_c01_d23_mMH5_ch02,443,7.383333333,gMH_sBM_cAll_d23_mMH5_ch02.wav,existing
gMH_sBM_cAll_d24_mMH2_ch01,gMH_sBM_c01_d24_mMH2_ch01,576,9.600000000,gMH_sBM_cAll_d24_mMH2_ch01.wav,existing
gMH_sBM_cAll_d24_mMH2_ch02,gMH_sBM_c01_d24_mMH2_ch02,576,9.600000000,gMH_sBM_cAll_d24_mMH2_ch02.wav,existing
gMH_sBM_cAll_d24_mMH3_ch01,gMH_sBM_c01_d24_mMH3_ch01,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch01.wav,existing
gMH_sBM_cAll_d24_mMH3_ch02,gMH_sBM_c01_d24_mMH3_ch02,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch02.wav,existing
gMH_sBM_cAll_d24_mMH3_ch03,gMH_sBM_c01_d24_mMH3_ch03,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch03.wav,existing
gMH_sBM_cAll_d24_mMH3_ch04,gMH_sBM_c01_d24_mMH3_ch04,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch04.wav,existing
gMH_sBM_cAll_d24_mMH3_ch05,gMH_sBM_c01_d24_mMH3_ch05,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch05.wav,existing
gMH_sBM_cAll_d24_mMH3_ch06,gMH_sBM_c01_d24_mMH3_ch06,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch06.wav,existing
gMH_sBM_cAll_d24_mMH3_ch07,gMH_sBM_c01_d24_mMH3_ch07,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch07.wav,existing
gMH_sBM_cAll_d24_mMH3_ch08,gMH_sBM_c01_d24_mMH3_ch08,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch08.wav,existing
gMH_sBM_cAll_d24_mMH3_ch09,gMH_sBM_c01_d24_mMH3_ch09,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch09.wav,existing
gMH_sBM_cAll_d24_mMH3_ch10,gMH_sBM_c01_d24_mMH3_ch10,524,8.733333333,gMH_sBM_cAll_d24_mMH3_ch10.wav,existing
gMH_sBM_cAll_d24_mMH4_ch01,gMH_sBM_c01_d24_mMH4_ch01,480,8.000000000,gMH_sBM_cAll_d24_mMH4_ch01.wav,existing
gMH_sBM_cAll_d24_mMH4_ch02,gMH_sBM_c01_d24_mMH4_ch02,480,8.000000000,gMH_sBM_cAll_d24_mMH4_ch02.wav,existing
